epoch,startBlock,lockBlock,endBlock,lockPrice,closePrice,totalAmount,bullAmount,bearAmount,rewardBaseCalAmount,rewardAmount,oracleCalled
2160,7231638,7231738,7231838,63389000000,63316500000,3.97E+19,2.10E+19,1.87E+19,1.87E+19,3.85E+19,TRUE
2161,7231742,7231842,7231942,63316500000,63305236006,3.30E+19,1.88E+19,1.42E+19,1.42E+19,3.20E+19,TRUE
2162,7231845,7231945,7232045,63305236006,63272593163,1.40E+20,4.11E+19,9.88E+19,9.88E+19,1.36E+20,TRUE
2163,7231947,7232047,7232147,63272593163,63297294197,4.81E+19,1.53E+19,3.27E+19,1.53E+19,4.66E+19,TRUE
2164,7232051,7232151,7232251,63297294197,63232391863,1.23E+20,7.67E+19,4.65E+19,4.65E+19,1.20E+20,TRUE
2165,7232154,7232254,7232354,63232391863,63227404068,2.81E+19,9.28E+18,1.89E+19,1.89E+19,2.73E+19,TRUE
2166,7232257,7232357,7232457,63227404068,63280749993,3.27E+19,1.68E+19,1.59E+19,1.68E+19,3.17E+19,TRUE
2167,7232360,7232460,7232560,63280749993,63224323740,4.67E+19,2.36E+19,2.31E+19,2.31E+19,4.53E+19,TRUE
2168,7232463,7232563,7232663,63224323740,63367340359,1.03E+20,6.61E+19,3.69E+19,6.61E+19,9.99E+19,TRUE
2169,7232566,7232666,7232766,63367340359,63482724503,4.22E+19,2.72E+19,1.50E+19,2.72E+19,4.09E+19,TRUE
2170,7232670,7232770,7232870,63482724503,63430278351,6.99E+19,3.51E+19,3.48E+19,3.48E+19,6.78E+19,TRUE
2171,7232774,7232874,7232974,63430278351,63564925521,5.59E+19,3.18E+19,2.42E+19,3.18E+19,5.43E+19,TRUE
2172,7232878,7232978,7233078,63564925521,63485500000,9.86E+19,3.78E+19,6.08E+19,6.08E+19,9.56E+19,TRUE
2173,7232982,7233082,7233182,63485500000,63407166470,9.06E+19,5.33E+19,3.73E+19,3.73E+19,8.79E+19,TRUE
2174,7233086,7233186,7233286,63407166470,63320328158,4.99E+19,2.50E+19,2.49E+19,2.49E+19,4.84E+19,TRUE
2175,7233189,7233289,7233389,63320328158,63286213181,1.32E+20,4.19E+19,8.99E+19,8.99E+19,1.28E+20,TRUE
2176,7233292,7233392,7233492,63286213181,63141897233,5.20E+19,1.66E+19,3.53E+19,3.53E+19,5.04E+19,TRUE
2177,7233395,7233495,7233595,63141897233,63217805992,5.02E+19,2.61E+19,2.41E+19,2.61E+19,4.87E+19,TRUE
2178,7233497,7233597,7233697,63217805992,63050424405,8.28E+19,6.22E+19,2.06E+19,2.06E+19,8.03E+19,TRUE
2179,7233600,7233700,7233800,63050424405,63078567318,5.35E+19,1.97E+19,3.37E+19,1.97E+19,5.19E+19,TRUE
2180,7233703,7233803,7233903,63078567318,63033774559,9.24E+19,5.59E+19,3.65E+19,3.65E+19,8.96E+19,TRUE
2181,7233806,7233906,7234006,63033774559,63054957963,8.87E+19,3.99E+19,4.88E+19,3.99E+19,8.61E+19,TRUE
2182,7233909,7234009,7234109,63054957963,63056428366,4.01E+19,2.25E+19,1.76E+19,2.25E+19,3.89E+19,TRUE
2183,7234013,7234113,7234213,63056428366,63091557654,4.94E+19,2.39E+19,2.55E+19,2.39E+19,4.79E+19,TRUE
2184,7234117,7234217,7234317,63091557654,63110120558,2.79E+19,1.52E+19,1.27E+19,1.52E+19,2.71E+19,TRUE
2185,7234220,7234320,7234420,63110120558,63041321074,4.11E+19,1.89E+19,2.21E+19,2.21E+19,3.98E+19,TRUE
2186,7234324,7234424,7234524,63041321074,62995573325,4.04E+19,1.87E+19,2.17E+19,2.17E+19,3.92E+19,TRUE
2187,7234427,7234527,7234627,62995573325,62862475182,3.37E+19,1.18E+19,2.19E+19,2.19E+19,3.27E+19,TRUE
2188,7234530,7234630,7234730,62862475182,62815727281,6.97E+19,2.29E+19,4.67E+19,4.67E+19,6.76E+19,TRUE
2189,7234633,7234733,7234833,62815727281,62681284426,4.29E+19,1.64E+19,2.65E+19,2.65E+19,4.16E+19,TRUE
2190,7234736,7234836,7234936,62681284426,62666519860,6.41E+19,3.01E+19,3.40E+19,3.40E+19,6.22E+19,TRUE
2191,7234839,7234939,7235039,62666519860,62741628543,8.46E+19,5.89E+19,2.57E+19,5.89E+19,8.21E+19,TRUE
2192,7234942,7235042,7235142,62741628543,62717007767,3.49E+19,1.62E+19,1.86E+19,1.86E+19,3.38E+19,TRUE
2193,7235045,7235145,7235245,62717007767,62745596725,5.45E+19,1.89E+19,3.56E+19,1.89E+19,5.29E+19,TRUE
2194,7235149,7235249,7235349,62745596725,62878851888,4.02E+19,1.89E+19,2.14E+19,1.89E+19,3.90E+19,TRUE
2195,7235254,7235354,7235454,62878851888,62845173004,5.27E+19,2.84E+19,2.44E+19,2.44E+19,5.12E+19,TRUE
2196,7235358,7235458,7235558,62845173004,62725274094,4.44E+19,1.73E+19,2.71E+19,2.71E+19,4.31E+19,TRUE
2197,7235461,7235561,7235661,62725274094,62846837543,5.81E+19,3.57E+19,2.24E+19,3.57E+19,5.64E+19,TRUE
2198,7235564,7235664,7235764,62846837543,62714752820,4.35E+19,2.11E+19,2.24E+19,2.24E+19,4.22E+19,TRUE
2199,7235667,7235767,7235867,62714752820,62543000000,4.97E+19,1.91E+19,3.06E+19,3.06E+19,4.82E+19,TRUE
2200,7235770,7235870,7235970,62543000000,62629013374,6.82E+19,2.77E+19,4.05E+19,2.77E+19,6.62E+19,TRUE
2201,7235873,7235973,7236073,62629013374,62881514306,5.69E+19,3.73E+19,1.97E+19,3.73E+19,5.52E+19,TRUE
2202,7235977,7236077,7236177,62881514306,62990468150,7.73E+19,4.39E+19,3.33E+19,4.39E+19,7.49E+19,TRUE
2203,7236081,7236181,7236281,62990468150,63024893529,4.44E+19,1.86E+19,2.57E+19,1.86E+19,4.30E+19,TRUE
2204,7236185,7236285,7236385,63024893529,62988664692,3.54E+19,1.38E+19,2.16E+19,2.16E+19,3.43E+19,TRUE
2205,7236289,7236389,7236489,62988664692,62930259746,5.55E+19,2.15E+19,3.40E+19,3.40E+19,5.38E+19,TRUE
2206,7236392,7236492,7236592,62930259746,62988683640,6.04E+19,2.74E+19,3.30E+19,2.74E+19,5.86E+19,TRUE
2207,7236496,7236596,7236696,62988683640,63008821811,4.65E+19,1.97E+19,2.68E+19,1.97E+19,4.51E+19,TRUE
2208,7236600,7236700,7236800,63008821811,63047299773,4.44E+19,2.32E+19,2.12E+19,2.32E+19,4.31E+19,TRUE
2209,7236703,7236803,7236903,63047299773,63018000000,9.20E+19,6.70E+19,2.49E+19,2.49E+19,8.92E+19,TRUE
2210,7236806,7236906,7237006,63018000000,63220914727,4.17E+19,2.34E+19,1.83E+19,2.34E+19,4.04E+19,TRUE
2211,7236909,7237009,7237109,63220914727,63315542529,7.91E+19,3.32E+19,4.59E+19,3.32E+19,7.68E+19,TRUE
2212,7237012,7237112,7237212,63315542529,63348009734,9.08E+19,3.17E+19,5.91E+19,3.17E+19,8.80E+19,TRUE
2213,7237115,7237215,7237315,63348009734,63386969240,4.16E+19,2.36E+19,1.80E+19,2.36E+19,4.04E+19,TRUE
2214,7237219,7237319,7237419,63386969240,63468000000,3.67E+19,2.13E+19,1.54E+19,2.13E+19,3.56E+19,TRUE
2215,7237323,7237423,7237523,63468000000,63643895220,8.03E+19,3.63E+19,4.40E+19,3.63E+19,7.79E+19,TRUE
2216,7237428,7237528,7237628,63643895220,63595749689,3.98E+19,2.13E+19,1.84E+19,1.84E+19,3.86E+19,TRUE
2217,7237532,7237632,7237732,63595749689,63581464489,3.49E+19,1.99E+19,1.50E+19,1.50E+19,3.39E+19,TRUE
2218,7237636,7237736,7237836,63581464489,63412181015,4.79E+19,2.49E+19,2.31E+19,2.31E+19,4.65E+19,TRUE
2219,7237738,7237838,7237938,63412181015,63446459645,4.16E+19,1.18E+19,2.98E+19,1.18E+19,4.04E+19,TRUE
2220,7237843,7237943,7238043,63446459645,63447006314,4.54E+19,2.41E+19,2.13E+19,2.41E+19,4.40E+19,TRUE
2221,7237947,7238047,7238147,63447006314,63379819349,3.35E+19,1.12E+19,2.23E+19,2.23E+19,3.25E+19,TRUE
2222,7238051,7238151,7238251,63379819349,63342370909,3.17E+19,1.51E+19,1.66E+19,1.66E+19,3.08E+19,TRUE
2223,7238154,7238254,7238354,63342370909,63266260389,4.14E+19,1.57E+19,2.57E+19,2.57E+19,4.02E+19,TRUE
2224,7238257,7238357,7238457,63266260389,63356880039,4.77E+19,1.90E+19,2.87E+19,1.90E+19,4.63E+19,TRUE
2225,7238360,7238460,7238560,63356880039,63345380896,4.60E+19,2.48E+19,2.12E+19,2.12E+19,4.46E+19,TRUE
2226,7238462,7238562,7238662,63345380896,63609602703,4.16E+19,2.09E+19,2.08E+19,2.09E+19,4.04E+19,TRUE
2227,7238566,7238666,7238766,63609602703,63484993556,4.87E+19,3.29E+19,1.58E+19,1.58E+19,4.72E+19,TRUE
2228,7238670,7238770,7238870,63484993556,63592138398,7.45E+19,5.11E+19,2.34E+19,5.11E+19,7.22E+19,TRUE
2229,7238773,7238873,7238973,63592138398,63556739181,4.18E+19,2.51E+19,1.67E+19,1.67E+19,4.05E+19,TRUE
2230,7238876,7238976,7239076,63556739181,63545155527,3.67E+19,1.42E+19,2.25E+19,2.25E+19,3.56E+19,TRUE
2231,7238980,7239080,7239180,63545155527,63690666947,5.66E+19,3.06E+19,2.60E+19,3.06E+19,5.49E+19,TRUE
2232,7239083,7239183,7239283,63690666947,63673000000,3.34E+19,1.38E+19,1.97E+19,1.97E+19,3.24E+19,TRUE
2233,7239187,7239287,7239387,63673000000,63567080086,3.61E+19,1.92E+19,1.69E+19,1.69E+19,3.51E+19,TRUE
2234,7239290,7239390,7239490,63567080086,63582339477,4.20E+19,2.02E+19,2.17E+19,2.02E+19,4.07E+19,TRUE
2235,7239394,7239494,7239594,63582339477,63439000000,3.87E+19,1.55E+19,2.32E+19,2.32E+19,3.76E+19,TRUE
2236,7239497,7239597,7239697,63439000000,63494774574,5.65E+19,1.82E+19,3.83E+19,1.82E+19,5.49E+19,TRUE
2237,7239601,7239701,7239801,63494774574,63421424588,3.45E+19,1.33E+19,2.12E+19,2.12E+19,3.34E+19,TRUE
2238,7239704,7239804,7239904,63421424588,63504426260,5.26E+19,2.44E+19,2.82E+19,2.44E+19,5.10E+19,TRUE
2239,7239808,7239908,7240008,63504426260,63386377514,3.73E+19,1.74E+19,1.99E+19,1.99E+19,3.62E+19,TRUE
2240,7239913,7240013,7240113,63386377514,63428699558,4.68E+19,2.04E+19,2.64E+19,2.04E+19,4.54E+19,TRUE
2241,7240016,7240116,7240216,63428699558,63452163699,4.39E+19,1.63E+19,2.75E+19,1.63E+19,4.25E+19,TRUE
2242,7240119,7240219,7240319,63452163699,63304136524,4.59E+19,2.39E+19,2.20E+19,2.20E+19,4.45E+19,TRUE
2243,7240222,7240322,7240422,63304136524,63369394206,4.47E+19,1.74E+19,2.73E+19,1.74E+19,4.34E+19,TRUE
2244,7240325,7240425,7240525,63369394206,63346000000,3.30E+19,1.50E+19,1.79E+19,1.79E+19,3.20E+19,TRUE
2245,7240428,7240528,7240628,63346000000,63419000000,4.30E+19,1.69E+19,2.61E+19,1.69E+19,4.17E+19,TRUE
2246,7240530,7240630,7240730,63419000000,63304595697,5.11E+19,2.14E+19,2.97E+19,2.97E+19,4.96E+19,TRUE
2247,7240633,7240733,7240833,63304595697,63302517681,4.03E+19,2.61E+19,1.41E+19,1.41E+19,3.91E+19,TRUE
2248,7240737,7240837,7240937,63302517681,63352000000,3.08E+19,9.71E+18,2.11E+19,9.71E+18,2.99E+19,TRUE
2249,7240840,7240940,7241040,63352000000,63348150980,3.14E+19,1.33E+19,1.81E+19,1.81E+19,3.05E+19,TRUE
2250,7240943,7241043,7241143,63348150980,63399190405,3.21E+19,1.80E+19,1.41E+19,1.80E+19,3.11E+19,TRUE
2251,7241046,7241146,7241246,63399190405,63401710424,3.70E+19,2.05E+19,1.65E+19,2.05E+19,3.58E+19,TRUE
2252,7241149,7241249,7241349,63401710424,63338862118,3.51E+19,1.49E+19,2.02E+19,2.02E+19,3.41E+19,TRUE
2253,7241252,7241352,7241452,63338862118,63441000000,4.23E+19,2.06E+19,2.17E+19,2.06E+19,4.10E+19,TRUE
2254,7241355,7241455,7241555,63441000000,63329925441,4.21E+19,1.38E+19,2.83E+19,2.83E+19,4.08E+19,TRUE
2255,7241459,7241559,7241659,63329925441,63236873881,3.52E+19,1.83E+19,1.69E+19,1.69E+19,3.41E+19,TRUE
2256,7241562,7241662,7241762,63236873881,63153970337,3.28E+19,1.86E+19,1.42E+19,1.42E+19,3.18E+19,TRUE
2257,7241666,7241766,7241866,63153970337,63304647252,4.63E+19,1.51E+19,3.11E+19,1.51E+19,4.49E+19,TRUE
2258,7241769,7241869,7241969,63304647252,63193000000,4.32E+19,2.38E+19,1.94E+19,1.94E+19,4.19E+19,TRUE
2259,7241873,7241973,7242073,63193000000,63218772730,5.21E+19,2.30E+19,2.91E+19,2.30E+19,5.06E+19,TRUE
2260,7241976,7242076,7242176,63218772730,63155000000,4.20E+19,1.38E+19,2.82E+19,2.82E+19,4.08E+19,TRUE
2261,7242079,7242179,7242279,63155000000,63137496250,4.36E+19,1.61E+19,2.75E+19,2.75E+19,4.23E+19,TRUE
2262,7242181,7242281,7242381,63137496250,63181348559,5.04E+19,2.70E+19,2.34E+19,2.70E+19,4.89E+19,TRUE
2263,7242284,7242384,7242484,63181348559,63044205308,5.30E+19,2.08E+19,3.22E+19,3.22E+19,5.14E+19,TRUE
2264,7242387,7242487,7242587,63044205308,63159000000,6.89E+19,2.90E+19,3.99E+19,2.90E+19,6.68E+19,TRUE
2265,7242490,7242590,7242690,63159000000,63225414049,3.42E+19,1.88E+19,1.54E+19,1.88E+19,3.32E+19,TRUE
2266,7242593,7242693,7242793,63225414049,63175124597,5.62E+19,2.07E+19,3.56E+19,3.56E+19,5.45E+19,TRUE
2267,7242696,7242796,7242896,63175124597,63320298343,5.33E+19,2.06E+19,3.28E+19,2.06E+19,5.17E+19,TRUE
2268,7242799,7242899,7242999,63320298343,63268760551,4.39E+19,2.10E+19,2.29E+19,2.29E+19,4.26E+19,TRUE
2269,7242903,7243003,7243103,63268760551,63320692584,5.95E+19,4.33E+19,1.62E+19,4.33E+19,5.77E+19,TRUE
2270,7243008,7243108,7243208,63320692584,63321979718,4.27E+19,2.10E+19,2.18E+19,2.10E+19,4.15E+19,TRUE
2271,7243112,7243212,7243312,63321979718,63262443639,4.58E+19,1.32E+19,3.27E+19,3.27E+19,4.45E+19,TRUE
2272,7243216,7243316,7243416,63262443639,63208438532,3.91E+19,2.12E+19,1.80E+19,1.80E+19,3.80E+19,TRUE
2273,7243320,7243420,7243520,63208438532,63219188104,4.50E+19,2.41E+19,2.09E+19,2.41E+19,4.36E+19,TRUE
2274,7243423,7243523,7243623,63219188104,63373963651,3.52E+19,1.63E+19,1.88E+19,1.63E+19,3.41E+19,TRUE
2275,7243525,7243625,7243725,63373963651,63475546097,5.07E+19,3.03E+19,2.05E+19,3.03E+19,4.92E+19,TRUE
2276,7243628,7243728,7243828,63475546097,63470606125,4.04E+19,1.99E+19,2.06E+19,2.06E+19,3.92E+19,TRUE
2277,7243731,7243831,7243931,63470606125,63443595338,4.18E+19,2.06E+19,2.11E+19,2.11E+19,4.05E+19,TRUE
2278,7243835,7243935,7244035,63443595338,63466271229,4.22E+19,1.94E+19,2.28E+19,1.94E+19,4.09E+19,TRUE
2279,7243938,7244038,7244138,63466271229,63355640747,4.05E+19,2.19E+19,1.86E+19,1.86E+19,3.93E+19,TRUE
2280,7244041,7244141,7244241,63355640747,63319373186,2.90E+19,1.66E+19,1.25E+19,1.25E+19,2.82E+19,TRUE
2281,7244145,7244245,7244345,63319373186,63373442837,4.94E+19,2.91E+19,2.03E+19,2.91E+19,4.79E+19,TRUE
2282,7244249,7244349,7244449,63373442837,63423954300,3.21E+19,1.71E+19,1.50E+19,1.71E+19,3.11E+19,TRUE
2283,7244352,7244452,7244552,63423954300,63644884399,3.89E+19,2.56E+19,1.33E+19,2.56E+19,3.77E+19,TRUE
2284,7244456,7244556,7244656,63644884399,63923121376,4.87E+19,3.33E+19,1.54E+19,3.33E+19,4.73E+19,TRUE
2285,7244559,7244659,7244759,63923121376,64129658275,3.02E+19,2.04E+19,9.78E+18,2.04E+19,2.93E+19,TRUE
2286,7244663,7244763,7244863,64129658275,64183618969,4.61E+19,2.92E+19,1.69E+19,2.92E+19,4.47E+19,TRUE
2287,7244767,7244867,7244967,64183618969,64196875910,4.37E+19,2.14E+19,2.23E+19,2.14E+19,4.24E+19,TRUE
2288,7244870,7244970,7245070,64196875910,64016263857,4.05E+19,1.90E+19,2.15E+19,2.15E+19,3.93E+19,TRUE
2289,7244973,7245073,7245173,64016263857,64045663104,4.96E+19,2.08E+19,2.89E+19,2.08E+19,4.81E+19,TRUE
2290,7245076,7245176,7245276,64045663104,64064357689,4.51E+19,2.77E+19,1.74E+19,2.77E+19,4.37E+19,TRUE
2291,7245179,7245279,7245379,64064357689,64258559952,3.44E+19,1.85E+19,1.60E+19,1.85E+19,3.34E+19,TRUE
2292,7245281,7245381,7245481,64258559952,64636000000,4.85E+19,3.61E+19,1.24E+19,3.61E+19,4.70E+19,TRUE
2293,7245384,7245484,7245584,64636000000,64792224159,4.01E+19,1.65E+19,2.36E+19,1.65E+19,3.89E+19,TRUE
2294,7245486,7245586,7245686,64792224159,64810280798,6.02E+19,3.98E+19,2.04E+19,3.98E+19,5.84E+19,TRUE
2295,7245589,7245689,7245789,64810280798,65209384529,5.48E+19,3.70E+19,1.78E+19,3.70E+19,5.32E+19,TRUE
2296,7245692,7245792,7245892,65209384529,65014424016,6.21E+19,4.06E+19,2.14E+19,2.14E+19,6.02E+19,TRUE
2297,7245796,7245896,7245996,65014424016,64801155349,4.82E+19,1.74E+19,3.08E+19,3.08E+19,4.68E+19,TRUE
2298,7245899,7245999,7246099,64801155349,64478508370,5.62E+19,1.86E+19,3.76E+19,3.76E+19,5.45E+19,TRUE
2299,7246002,7246102,7246202,64478508370,64113036936,5.78E+19,2.63E+19,3.15E+19,3.15E+19,5.61E+19,TRUE
2300,7246106,7246206,7246306,64113036936,64357082246,4.44E+19,2.71E+19,1.73E+19,2.71E+19,4.30E+19,TRUE
2301,7246209,7246309,7246409,64357082246,65048860625,6.67E+19,5.33E+19,1.34E+19,5.33E+19,6.47E+19,TRUE
2302,7246312,7246412,7246512,65048860625,65079443496,5.47E+19,3.32E+19,2.15E+19,3.32E+19,5.30E+19,TRUE
2303,7246416,7246516,7246616,65079443496,65092525706,3.13E+19,1.57E+19,1.56E+19,1.57E+19,3.04E+19,TRUE
2304,7246519,7246619,7246719,65092525706,65213970592,2.98E+19,1.65E+19,1.33E+19,1.65E+19,2.89E+19,TRUE
2305,7246622,7246722,7246822,65213970592,64856031114,4.73E+19,1.47E+19,3.26E+19,3.26E+19,4.59E+19,TRUE
2306,7246726,7246826,7246926,64856031114,64939000000,3.74E+19,1.50E+19,2.23E+19,1.50E+19,3.63E+19,TRUE
2307,7246829,7246929,7247029,64939000000,64839000000,4.60E+19,2.24E+19,2.35E+19,2.35E+19,4.46E+19,TRUE
2308,7246932,7247032,7247132,64839000000,64874615265,4.63E+19,1.94E+19,2.69E+19,1.94E+19,4.49E+19,TRUE
2309,7247035,7247135,7247235,64874615265,64813403708,4.07E+19,2.43E+19,1.64E+19,1.64E+19,3.94E+19,TRUE
2310,7247140,7247240,7247340,64813403708,64491910088,2.79E+19,1.21E+19,1.58E+19,1.58E+19,2.71E+19,TRUE
2311,7247245,7247345,7247445,64491910088,64411133721,4.35E+19,1.66E+19,2.69E+19,2.69E+19,4.22E+19,TRUE
2312,7247348,7247448,7247548,64411133721,64648377916,3.91E+19,2.10E+19,1.81E+19,2.10E+19,3.79E+19,TRUE
2313,7247453,7247553,7247653,64648377916,64904215717,3.92E+19,2.96E+19,9.66E+18,2.96E+19,3.81E+19,TRUE
2314,7247557,7247657,7247757,64904215717,64748457259,4.02E+19,2.01E+19,2.01E+19,2.01E+19,3.90E+19,TRUE
2315,7247659,7247759,7247859,64748457259,64858291132,3.82E+19,2.00E+19,1.82E+19,2.00E+19,3.71E+19,TRUE
2316,7247762,7247862,7247962,64858291132,64899079728,3.79E+19,2.78E+19,1.01E+19,2.78E+19,3.67E+19,TRUE
2317,7247866,7247966,7248066,64899079728,64992802049,3.37E+19,1.07E+19,2.31E+19,1.07E+19,3.27E+19,TRUE
2318,7247970,7248070,7248170,64992802049,65093500000,4.45E+19,2.28E+19,2.18E+19,2.28E+19,4.32E+19,TRUE
2319,7248073,7248173,7248273,65093500000,65055000000,5.75E+19,2.86E+19,2.88E+19,2.88E+19,5.58E+19,TRUE
2320,7248177,7248277,7248377,65055000000,65033156367,5.12E+19,3.16E+19,1.96E+19,1.96E+19,4.96E+19,TRUE
2321,7248280,7248380,7248480,65033156367,64891230114,6.46E+19,2.68E+19,3.78E+19,3.78E+19,6.27E+19,TRUE
2322,7248382,7248482,7248582,64891230114,64838414922,4.55E+19,2.13E+19,2.42E+19,2.42E+19,4.41E+19,TRUE
2323,7248486,7248586,7248686,64838414922,64656942736,3.24E+19,1.39E+19,1.85E+19,1.85E+19,3.14E+19,TRUE
2324,7248590,7248690,7248790,64656942736,64663953768,6.06E+19,2.42E+19,3.65E+19,2.42E+19,5.88E+19,TRUE
2325,7248694,7248794,7248894,64663953768,64773458718,3.84E+19,2.08E+19,1.75E+19,2.08E+19,3.72E+19,TRUE
2326,7248797,7248897,7248997,64773458718,64950603473,4.26E+19,2.78E+19,1.48E+19,2.78E+19,4.13E+19,TRUE
2327,7248901,7249001,7249101,64950603473,65002717237,5.59E+19,3.36E+19,2.23E+19,3.36E+19,5.43E+19,TRUE
2328,7249004,7249104,7249204,65002717237,64922900452,4.38E+19,2.22E+19,2.16E+19,2.16E+19,4.25E+19,TRUE
2329,7249108,7249208,7249308,64922900452,65053781245,4.21E+19,2.18E+19,2.03E+19,2.18E+19,4.08E+19,TRUE
2330,7249211,7249311,7249411,65053781245,65123506941,4.75E+19,2.36E+19,2.39E+19,2.36E+19,4.61E+19,TRUE
2331,7249314,7249414,7249514,65123506941,65144386667,3.59E+19,1.68E+19,1.91E+19,1.68E+19,3.49E+19,TRUE
2332,7249417,7249517,7249617,65144386667,65100758703,3.21E+19,1.36E+19,1.85E+19,1.85E+19,3.12E+19,TRUE
2333,7249520,7249620,7249720,65100758703,65628432713,3.11E+19,2.21E+19,8.98E+18,2.21E+19,3.01E+19,TRUE
2334,7249623,7249723,7249823,65628432713,65596961144,4.41E+19,2.62E+19,1.79E+19,1.79E+19,4.28E+19,TRUE
2335,7249726,7249826,7249926,65596961144,65674041140,4.37E+19,1.91E+19,2.46E+19,1.91E+19,4.24E+19,TRUE
2336,7249829,7249929,7250029,65674041140,65531000000,4.91E+19,3.17E+19,1.74E+19,1.74E+19,4.76E+19,TRUE
2337,7249933,7250033,7250133,65531000000,65469517300,3.57E+19,1.96E+19,1.62E+19,1.62E+19,3.47E+19,TRUE
2338,7250036,7250136,7250236,65469517300,65412704304,5.08E+19,2.44E+19,2.63E+19,2.63E+19,4.92E+19,TRUE
2339,7250139,7250239,7250339,65412704304,65314000000,5.06E+19,2.91E+19,2.15E+19,2.15E+19,4.91E+19,TRUE
2340,7250243,7250343,7250443,65314000000,65144900627,4.09E+19,1.15E+19,2.94E+19,2.94E+19,3.97E+19,TRUE
2341,7250346,7250446,7250546,65144900627,65261836409,5.30E+19,2.68E+19,2.62E+19,2.68E+19,5.14E+19,TRUE
2342,7250450,7250550,7250650,65261836409,65451898742,6.32E+19,4.24E+19,2.08E+19,4.24E+19,6.13E+19,TRUE
2343,7250553,7250653,7250753,65451898742,65395447257,5.87E+19,4.17E+19,1.70E+19,1.70E+19,5.69E+19,TRUE
2344,7250656,7250756,7250856,65395447257,65296631159,4.75E+19,2.44E+19,2.31E+19,2.31E+19,4.61E+19,TRUE
2345,7250759,7250859,7250959,65296631159,65389621239,5.86E+19,3.00E+19,2.85E+19,3.00E+19,5.68E+19,TRUE
2346,7250861,7250961,7251061,65389621239,65294057943,4.62E+19,2.55E+19,2.07E+19,2.07E+19,4.48E+19,TRUE
2347,7250964,7251064,7251164,65294057943,65197882668,4.37E+19,1.94E+19,2.44E+19,2.44E+19,4.24E+19,TRUE
2348,7251067,7251167,7251267,65197882668,64977026089,5.09E+19,2.53E+19,2.56E+19,2.56E+19,4.93E+19,TRUE
2349,7251171,7251271,7251371,64977026089,64957308081,2.65E+19,9.61E+18,1.69E+19,1.69E+19,2.57E+19,TRUE
2350,7251274,7251374,7251474,64957308081,64986240661,3.71E+19,2.22E+19,1.49E+19,2.22E+19,3.60E+19,TRUE
2351,7251377,7251477,7251577,64986240661,65003664808,3.18E+19,1.90E+19,1.28E+19,1.90E+19,3.08E+19,TRUE
2352,7251481,7251581,7251681,65003664808,64939546832,3.06E+19,1.26E+19,1.80E+19,1.80E+19,2.97E+19,TRUE
2353,7251584,7251684,7251784,64939546832,64872000000,3.49E+19,1.35E+19,2.14E+19,2.14E+19,3.38E+19,TRUE
2354,7251688,7251788,7251888,64872000000,64654568503,3.74E+19,2.13E+19,1.61E+19,1.61E+19,3.62E+19,TRUE
2355,7251792,7251892,7251992,64654568503,64663440137,3.28E+19,1.71E+19,1.57E+19,1.71E+19,3.18E+19,TRUE
2356,7251895,7251995,7252095,64663440137,64712266923,2.53E+19,1.44E+19,1.09E+19,1.44E+19,2.45E+19,TRUE
2357,7251998,7252098,7252198,64712266923,64568326413,2.48E+19,1.44E+19,1.05E+19,1.05E+19,2.41E+19,TRUE
2358,7252102,7252202,7252302,64568326413,64695129325,3.49E+19,1.31E+19,2.18E+19,1.31E+19,3.38E+19,TRUE
2359,7252205,7252305,7252405,64695129325,64764017632,3.27E+19,1.42E+19,1.85E+19,1.42E+19,3.17E+19,TRUE
2360,7252308,7252408,7252508,64764017632,64767000000,3.44E+19,1.99E+19,1.46E+19,1.99E+19,3.34E+19,TRUE
2361,7252410,7252510,7252610,64767000000,64800099802,3.11E+19,1.56E+19,1.55E+19,1.56E+19,3.01E+19,TRUE
2362,7252514,7252614,7252714,64800099802,64816761944,3.14E+19,1.29E+19,1.85E+19,1.29E+19,3.05E+19,TRUE
2363,7252617,7252717,7252817,64816761944,64668500000,3.81E+19,1.71E+19,2.11E+19,2.11E+19,3.70E+19,TRUE
2364,7252721,7252821,7252921,64668500000,64676515644,2.92E+19,1.08E+19,1.84E+19,1.08E+19,2.83E+19,TRUE
2365,7252823,7252923,7253023,64676515644,64822211334,3.07E+19,1.72E+19,1.35E+19,1.72E+19,2.98E+19,TRUE
2366,7252926,7253026,7253126,64822211334,64855480597,2.68E+19,1.37E+19,1.30E+19,1.37E+19,2.60E+19,TRUE
2367,7253029,7253129,7253229,64855480597,64601668109,3.12E+19,1.69E+19,1.42E+19,1.42E+19,3.03E+19,TRUE
2368,7253132,7253232,7253332,64601668109,64742130861,2.77E+19,1.31E+19,1.46E+19,1.31E+19,2.69E+19,TRUE
2369,7253235,7253335,7253435,64742130861,64809184004,3.37E+19,2.13E+19,1.23E+19,2.13E+19,3.27E+19,TRUE
2370,7253338,7253438,7253538,64809184004,64819000000,3.47E+19,1.58E+19,1.89E+19,1.58E+19,3.36E+19,TRUE
2371,7253441,7253541,7253641,64819000000,64509835302,3.42E+19,1.51E+19,1.91E+19,1.91E+19,3.31E+19,TRUE
2372,7253544,7253644,7253744,64509835302,64475342369,5.97E+19,2.05E+19,3.92E+19,3.92E+19,5.79E+19,TRUE
2373,7253647,7253747,7253847,64475342369,64624000000,2.56E+19,1.85E+19,7.18E+18,1.85E+19,2.49E+19,TRUE
